code,product_name,brands,countries,country_code,categories,created_t,last_modified_t,nutrition_grades,nova_group,nutriments.fat_100g,nutriments.sugars_100g,nutriments.salt_100g,nutriments.proteins_100g,nutriments.carbohydrates_100g,ingredients_text,additives_tags,additives_n,additives_list,nutrition_grade,nutrition_score,continent,created_year,ingredients_count
5449000131836,Zero Sugar,Coca-Cola,"Áustria,Bélgica,França,Alemanha,Guernsey,Hungria,Itália,Marrocos,Portugal,Roménia,Sérvia,Espanha,Suíça,Tunísia,Reino Unido",it,"en:Beverages and beverages preparations,Bebidas,Bebidas carbonatadas,Bebidas artificialmente doçeadas,Sodas,Bebidas dietéticas,Colas,en:Diet sodas,en:Diet cola soft drink",1365679416,1746521973,c,4.0,0.0,0.0,0.02,0.0,0.0,"water, carbonic acid, colouring, e 150 sweeteners: cyclamate, acesulfame k and aspartame, acidifiers: e 338, acidity regulator: sodium citrates, natural flavourings, flavouring caffeine","['en:e150', 'en:e331', 'en:e338', 'en:e950', 'en:e951', 'en:e952']",6.0,"['en:e150', 'en:e331', 'en:e338', 'en:e950', 'en:e951', 'en:e952']",C,3.0,Europe,2013,9.0
20003166,Zarte Haferflocken,Crownfield,"Bélgica,França,Alemanha,Itália,Países Baixos,Espanha",it,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Rolled flakes, Rolled oats",1423927627,1746431480,a,,7.0,0.75,0.025,13.5,58.8,"Hafervollkornflocken Kleinblatt Zutaten: 100 % Hafervollkornflocken, Kann Spuren von Weizen, Roggen und Gerste enthalten, Vielseitig verwendbar: z, B, für Müslis und zum Backen, Vor Wärme schützen und trocken lagern, Aufbewahrung möglichst im geschlossenen Behälter, Ungeöffnet mindestens haltbar bis: siehe Verpackungsoberseite, Avena Cerealien GmbH Mühlenstr, 1c P-19357 Karstädt 500 ge",[],0.0,[],A,5.0,Europe,2015,11.0
3046920028363,Excellence 85% Cacao Rich Dark,Lindt,"Andorra,Áustria,Bélgica,Bulgária,Dinamarca,França,Alemanha,Hungria,Itália,Marrocos,Países Baixos,Nova Zelândia,Polónia,Portugal,Roménia,Rússia,Espanha,Suíça,Reino Unido",it,"Lanches comida,Lanches doces,Cacau e derivados,Chocolates,Chocolates amargos,en:Dark chocolate bar with more than 70% cocoa,en:Extra fine dark chocolates",1342037422,1746457984,e,3.0,46.0,14.0,0.02,12.5,22.0,"Pâte de cacao, cacao maigre, beurre de cacao, cassonade, vanille.",[],0.0,[],E,1.0,Europe,2012,5.0
20095291,Dark Chocolate 70%,"J.D. Gross, Lidl","Belgique,France,Allemagne,Italie,Espagne,Suisse,Royaume-Uni",it,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates",1342649387,1746389029,unknown,4.0,41.6,27.2,,8.8,33.6,"Cocoa Mass, Sugar, Cocoa Butter, Emulsifier: Soya Lecithins, Vanilla Extract.",['en:e322'],1.0,['en:e322'],U,,Europe,2012,5.0
5053990156009,Pringles Original,Pringles,Italy,it,"Snacks,Snacks salés,Chips de pomme de terre reconstituée",1582461760,1743242026,d,4.0,31.0,1.4,1.1,5.9,56.0,"Pommes de terre déshydratées, huiles végétales (tournesol, palme, mais) en proportion variable, farine de blé, farine de mais, farine de riz, maltodextrine, émulsifiant (E471), sel, colorant (norbixine de rocou).","['en:e160b', 'en:e160bii', 'en:e471']",2.0,"['en:e160b', 'en:e160bii', 'en:e471']",D,2.0,Europe,2020,11.0
5449000133328,,Coca-Cola,"Argélia,Bélgica,França,Alemanha,Hungria,Itália,Marrocos,Polónia,Senegal,Espanha,Suíça,Tunísia",it,"Boissons et préparations de boissons, Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons light, Boissons sans sucre ajouté, Sodas au cola, Sodas light, Sodas au cola light, Boissons avec sucre ajouté",1428607278,1744628326,c,4.0,0.0,0.0,0.02,0.0,0.0,"Eau gazéifiée, colorant E150d, acidifiants , acide phosphorique, citrate de sodium, édulcorants , aspartame, acésulfame-K, arômes naturels (extraits végétaux), dont caféine, Contient une source de phénylalanine.","['en:e150d', 'en:e331', 'en:e338', 'en:e950', 'en:e951']",5.0,"['en:e150d', 'en:e331', 'en:e338', 'en:e950', 'en:e951']",C,3.0,Europe,2015,11.0
3046920028721,Bitter Extra Kraftig,"Lindt, ลินด์","Australië,Oostenrijk,België,Bulgarije,Frankrijk,Duitsland,Italië,Libanon,Marokko,Roemenië,Spanje,Zwitserland,Thailand,Verenigd Koninkrijk",it,"snacks, nl:zoete-snacks, nl:cacao-en-afgeleide-producten, nl:chocoladeproducten, nl:pure-chocolades, nl:extra-fijne-pure-chocolade",1380743001,1742409998,d,3.0,49.0,0.4,0.06,14.0,9.0,"Kakaomasse, fettarmes Kakaopulver, Kakaobutter, Rohrohrzucker. Kann Schalenfrüchte, Milch und Soja enthalten.",[],0.0,[],D,2.0,Europe,2013,5.0
5449000000439,,Coca-Cola,"Albanija,Alžir,Austrija,Belgija,Hrvatska,Češka,Demokratska Republika Kongo,Francuska,Gruzija,Njemačka,Grčka,Italija,Madagaskar,Maroko,Poljska,Réunion,Slovenija,Južnoafrička Republika,Švedska,Švicarska,Tunis,Ukrajina,Ujedinjeno Kraljevstvo",it,"Pića i pripravci za piće,Pića,Gazirana pića,Zaslađena gazirana pića,Kola kola,Kola sa šećerom,Zaslađena pića",1387551754,1746520048,e,4.0,0.0,10.6,0.025,0.0,10.6,"Wasser, Zucker, Kohlensäure, Farbstoff: E 150d, Säuerungsmittel: E 338, natürliche Aromen, Aroma Koffein.","['en:e150d', 'en:e290', 'en:e338']",3.0,"['en:e150d', 'en:e290', 'en:e338']",E,1.0,Europe,2013,7.0
8000500179864,Nutella,"Ferrero, Nutella","Algeria,Czech Republic,Italy,Morocco,Poland,Spain",it,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads",1486386459,1746547015,e,4.0,30.9,56.3,0.107,6.3,57.5,"Sucre, graisse végétale (palme), noisettes (13%), lait écrémé en poudre (8,7%), cacao maigre en poudre (7,4%), émulsifiant: lécithines (soja)(0,43%), arôme: vanilline (0,02%). I","['en:e322', 'en:e322i']",2.0,"['en:e322', 'en:e322i']",E,1.0,Europe,2017,11.0
3045140105502,Chocolat au lait,Milka,"Algeria,Austria,Bulgaria,France,Germany,Hungary,Italy,Morocco,Poland,Tunisia,United Kingdom",it,"snacks, snacks-sucrés, cacao-et-dérivés, chocolats, chocolats-au-lait, tablette-de-chocolat-au-lait, en:cacao-et-dérivés, es:chocolates-con-leche, fr:chocolats, fr:chocolats-au-lait, en:snacks-sucrés",1349035684,1745324158,e,4.0,31.0,55.0,0.275,6.5,57.0,"Sucre, Beurre de cacao, pâte de cacao, Lait écrémé en poudre, lactosérum en poudre (Lait), Beurre concentré, Émulsifiant (Lécithine de soja), Pâte de noisette, Arôme naturel","['en:e322', 'en:e322i']",1.0,"['en:e322', 'en:e322i']",E,1.0,Europe,2012,9.0
42105220,Coca Cola,Coca-Cola,"France, Germany, Italy, Morocco, Switzerland, en:north-macedonia",it,"Bevande e preparati per bevande, Bevande, Bevande effervescente, Bibite gassate, Cola, Cola con zucchero, Bevande zuccherate",1533917953,1743668529,e,4.0,0.0,10.6,0.0,0.0,10.6,"Acqua, zucchero, anidride carbonica, colorante E 150d, acidificante acido fosforico, aromi naturali, aroma caffeina","['en:e150d', 'en:e290', 'en:e338']",3.0,"['en:e150d', 'en:e290', 'en:e338']",E,1.0,Europe,2018,7.0
4056489216162,High Protein Chocolate Flavour Pudding,"Lidl, Milbona","Bulgária,Croácia,Alemanha,Grécia,Itália,Lituânia,Portugal,Roménia,Eslovénia,Espanha",it,"Laticínios,Sobremesas,Sobremesas de laticínios,en:Entremets - mousses and creamy puddings,Sobremesas de chocolate,Cremes de sobremesa,en:Chocolate creamy puddings,en:Refrigerated chocolate creamy puddings",1581517019,1744366123,unknown,4.0,1.5,4.0,,10.0,5.2,"Magermilch, Milcheiweiß, Sahne, 2% fettarmes Kakaopulver, modifizierte Stärke, Verdickungsmittel: Carrageen, Natriumcarboxymethylcellulose, natürliches Aroma, Aroma, Süßungsmittel: Acesulfam K, Sucralose, Laktase","['en:e14xx', 'en:e407', 'en:e466', 'en:e950', 'en:e955']",5.0,"['en:e14xx', 'en:e407', 'en:e466', 'en:e950', 'en:e955']",U,,Europe,2020,12.0
10614594,Granatapfel Sauerkirsche Fruchtgummi,Sweet-Land,"Austria, France, Germany, Italy, Switzerland, United Kingdom, United States, en:ireland",it,"Imbiss, Süßer Snack, Süßwaren",1693758410,1738674392,c,,1.84,0.4,1.1,2.88,27.2,"Weizenmehl, Wasser, 3% Kartoffelflocken, Roggenmehl, Salz, Hefe, Säureregulator: Natriumacetate; Weizenmalzmehl, Alkohol. Kann Spuren von Soja, Milch, Senf und Sesam enthalten.",[],0.0,[],C,3.0,Europe,2023,10.0
8076809523547,Pesto Rosso,Barilla,"Αυστρία,Βέλγιο,Κροατία,Γαλλία,Γερμανία,Ιταλία,Ελβετία,Ηνωμένο Βασίλειο,Ελλάδα",it,"Condiments, Sauces, Pestos, Red pestos",1343572192,1746455777,e,4.0,29.0,7.8,2.8,3.8,12.0,"Tomato pulp 37%, sunflower oil, tomato concentrate 15%, Grana Padano PDO cheese (milk, lysozyme from egg), cashews, sugar, salt, basil, Balsamic Vinegar of Modena (wine vinegar, cooked grape must) 2%, whey powder (milk), Pecorino Romano PDO cheese (sheep's milk), rice starch, garlic, acidity regulator: lactic acid, natural flavouring (milk).",['en:e270'],1.0,['en:e270'],E,1.0,Europe,2012,17.0
40896243,Bio Chocolat Noir Cacao 70%,Fairglobe,"Bélgica,Bulgária,França,Alemanha,Itália,Portugal,Sérvia,Espanha",it,"Lanches comida,Lanches doces,Cacau e derivados,Chocolates,Chocolates amargos",1534511932,1746278516,e,4.0,41.6,28.0,0.01,8.5,35.3,"Pâte de cacao¹, sucre de canne¹, beurre de cacao¹, émulsifiant : lécithines (_soja_)¹. ¹ingrédient issu de l'agriculture biologique.",['en:e322'],1.0,['en:e322'],E,1.0,Europe,2018,4.0
20815394,Fruit & Nut Mix,"Alesto, Lidl","France,Allemagne,Hongrie,Italie,Pays-Bas,Portugal,Suisse",it,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Snacks, Dried products, Fruits based foods, Dried plant-based foods, Dried fruits, Dried mixed fruits, Mix of grains and dried fruit, Mix of grains and raisins, Nuts with dried fruits",1484144730,1745531907,d,3.0,31.8,35.7,0.02,10.8,40.5,"25% walnuts, 25% almonds, 25% sultanas raisins (24,9% sultanas raisins, sunflower oil), 25% cranberry preparation (15% cranberries, 9,8% sugar, sunflower oil),",[],0.0,[],D,2.0,Europe,2017,10.0
5411188103387,Vanille au soja,Alpro,"Belgique,France,Allemagne,Grèce,Hongrie,Irlande,Italie,Pays-Bas,Espagne,Suisse,Royaume-Uni",it,"Aliments et boissons à base de végétaux,Produits fermentés,Substituts de produits laitiers,Desserts,Produits veganes,Desserts végétaliens,Produits végétaux fermentés,Desserts végétaliens fermentés,Desserts de jus de soja fermenté",1457687396,1746465449,unknown,4.0,2.1,,,3.7,7.5,"Jus de soja (90,9%), sucre, stabilisant (pectines), correcteurs d'acidité (acide citrique, citrates de sodium), calcium, concentré de carotte, sel marin de table, arômes, arôme naturel de vanille, vanille en poudre (0,03%), antioxydants (extrait riche en tocopherols, esters d'acides gras de l'acide ascorbique), vitamines B2, B12, D2, ferments de yaourt (S. thermophilus, L. bulgaricus).","['en:e304', 'en:e306', 'en:e330', 'en:e331', 'en:e440']",5.0,"['en:e304', 'en:e306', 'en:e330', 'en:e331', 'en:e440']",U,,Europe,2016,20.0
4056489346357,Bio-Almond-Mandelmilch,Vemondo,"Bulgaria, Croatia, Czech Republic, France, Germany, Hungary, Italy, Poland, Romania, Slovakia, Slovenia, Switzerland, en:malta",it,"getränke-und-getränkezubereitungen, pflanzliche-lebensmittel-und-getränke, getränke, pflanzliche-lebensmittel, en:dairy-substitutes, milchersatz, nüsse-und-nussprodukte, pflanzliche-getränke, pflanzenmilch, nussmilch, mandelmilch, en:frühstücke, en:getränke, de:mandelmilch, de:milchersatz, de:nussmilch, en:nüsse-und-nussprodukte, de:pflanzenmilch, en:pflanzliche-getränke, de:pflanzliche-lebensmittel, en:pflanzliche-lebensmittel-und-getränke",1612098712,1742421268,b,4.0,1.2,0.0,0.13,0.5,0.0,"Bio-Getränk auf Mandelbasis, ohne Zucker. : Wasser, 2,3% Mandeln geröstet!, Meersalz, Stabilisatoren: Johannisbrotkernmeh!', Gellan; Emulgator: Lecithine!. aus kontralliert õkologischer Landwirtschaft. Kann Spuren von Soja, glutenhaltigem Getreide und anderen Schalenfrüchten enthalten. Vor Wäme schützen und trocken lagem. Vor Gebrauch schüttein. Nach dem Öffnen im Kühlschrank lagem und innerhalb von 2-3 Tagen verzehren. Ungeöffnet mindestens haltbar bis: siehe Oberseite.","['en:e322', 'en:e418']",2.0,"['en:e322', 'en:e418']",B,4.0,Europe,2021,8.0
3229820129488,"Muesli Raisin, Figue, Abricot",Bjorg,"Belgique,Côte d'Ivoire,France,Polynésie française,Guadeloupe,Italie,Martinique,Maroc,Nouvelle-Calédonie,La Réunion,Espagne,Suisse",it,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales aux fruits,Mueslis,Mueslis aux fruits",1403965130,1745322909,a,3.0,5.8,14.0,0.03,11.0,59.0,"Flocons d'avoine* complète, Flocons de blé* complet, Raisins 8% (raisins*, huile de tournesol*), Figues* séchées 8% (figues*, farine de riz*), Flocons d'épeautre* complet (blé), Pétales de maïs*, Dattes* 4 % (dattes*, farine de riz*), Abricots* secs 3% (abricots*, farine de riz*), Graines de tournesol*, Pétales d'épeautre* complet (blé), Graines de lin*, Graines de courge*.
 Peut contenir des traces de lait, de fruits à coque, de graines de sésame et de soja. *Ingrédients biologiques.",[],0.0,[],A,5.0,Europe,2014,18.0
3088542500285,Sirop d'érable ambré goût riche,Maple joe,"Belgique,Croatie,Finlande,France,Italie,Maroc,Suisse",it,"Édulcorants, Sirops, Sirops simples, Sirops d'érable, Sirops d'érable ambrés",1397135610,1745635078,d,2.0,0.0,66.0,0.02,0.0,67.0,sirop d'érable.,[],0.0,[],D,2.0,Europe,2014,
80052760,2 Bars Milk and Hazelnuts,"Kinder Bueno,Kinder","Australia,Belgium,Estonia,France,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Morocco,New Zealand,Poland,Portugal,Romania,Spain,Switzerland,United Kingdom",it,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits,Wafers,Stuffed wafers,Chocolate stuffed wafers",1380626509,1746258421,e,4.0,37.3,41.2,0.272,8.6,49.5,"_MILK_ chocolate 31.5% (sugar, cocoa butter, cocoa mass, skimmed _MILK_ powder, concentrated _BUTTER_, emulsifier: lecithins (_SOYA_), vanillin), sugar, palm oil, _WHEAT_ flour, _HAZELNUTS_ (10.5%), skimmed _MILK_ powder, whole _MILK_ powder, chocolate (sugar, cocoa mass, cocoa butter, emulsifier: lecithins (_SOYA_), vanillin), fat-reduced cocoa, emulsifier: lecithins (_SOYA_), raising agents (sodium bicarbonate, ammonium bicarbonate), salt, vanillin.","['en:e322', 'en:e500', 'en:e500ii', 'en:e503', 'en:e503ii']",3.0,"['en:e322', 'en:e500', 'en:e500ii', 'en:e503', 'en:e503ii']",E,1.0,Europe,2013,24.0
5010477348678,Special Muesli 30% fruits & noix,Jordans,"Belgique,France,Polynésie française,Allemagne,Italie,Martinique,La Réunion,Espagne,Suisse",it,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales aux fruits,Mueslis,Mueslis aux fruits",1427620086,1742635821,a,1.0,7.2,17.0,0.03,10.0,60.0,"Céréales complètes (59%) (flocons d'_avoine_, flocons de _blé_, flocons de _blé_ grillés), fruits secs & noix (30%) (raisins secs, raisins de sultane, abricots secs hachés, tranches de pommes séchées, éclats de noix de coco grillés, _noisettes_ hachées grillées, _amandes_ effilées), flocons d'_orge_, graines de tournesol.",[],0.0,[],A,5.0,Europe,2015,12.0
7300400481571,wasa,"Barilla, Wasa","France,Guadeloupe,Italie,Suisse",it,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains croustillants,Pains croustillants complets",1442695359,1739523350,a,3.0,1.5,2.0,1.0,9.0,62.0,"Farine complète de SEIGLE (110 g*), sel. *en g pour 100 g de produit. Peut contenir des traces de LUPIN, LAIT, MOUTARDE, GRAINES DE SÉSAME et SOJA.",[],0.0,[],A,5.0,Europe,2015,5.0
8715035110106,Soyasaus,Kikkoman,"Croatie,République tchèque,Danemark,Finlande,France,Allemagne,Italie,Mexique,Pays-Bas,Norvège,Espagne,Suisse,Royaume-Uni",it,"Condiments, Sauces, Soy sauces, fr:Sauces au soja salées",1351427339,1742312331,e,3.0,0.0,0.6,16.9,10.0,3.2,"Pitná voda, _SÓJOVÉ BOBY_, _PŠENICE_, jedlá sůl.",[],0.0,[],E,1.0,Europe,2012,4.0
5053990155354,Sour Cream & Onion,Pringles,"França,Alemanha,Itália,Martinica,Maurícia,Portugal,Reunião,Tailândia",it,"Lanches comida,Petiscos salgados,Aperitivos,en:Chips and fries,en:Crisps,en:Salty snacks made from potato",1582113936,1744907993,d,4.0,30.0,2.7,1.3,6.0,56.0,"Pommes de terre déshydratées, huiles végétales (tournesol, maïs), farine de riz, amidon de BLÉ, farine de maïs, assaisonnement crème acidulée et oignon (amidon de BLÉ, exhausteurs de goût {glutamate monosodique, guanylate disodique, inosinate disodique}, oignon en poudre, maltodextrine, sel, dextrose, sucre, lactosérum doux en poudre {LAIT}, fécule de pomme de terre, amidon de maïs modifié, acidifiants {acide citrique, acide lactique, acide malique}, crème acidulée en poudre {LAIT}, arômes {LAIT}, extrait de levure, sirop de glucose, protéines de LAIT, farine de riz), émulsifiant (E471), maltodextrine, sel, colorant (rocou).","['en:e160b', 'en:e270', 'en:e296', 'en:e330', 'en:e471', 'en:e621', 'en:e627', 'en:e631']",8.0,"['en:e160b', 'en:e270', 'en:e296', 'en:e330', 'en:e471', 'en:e621', 'en:e627', 'en:e631']",D,2.0,Europe,2020,31.0
8076800195057,Spaghetti N.5,Barilla,"Australia,Austria,Belgium,Croatia,France,Germany,Greece,Ireland,Italy,Liechtenstein,Luxembourg,Mexico,Romania,Russia,Serbia,Spain,Sweden,Switzerland,Thailand,United States,United Kingdom",it,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Cereales y derivados,Pastas alimenticias,en:Cereal pastas,Pasta seca,Pasta de trigo duro,Espaguetis,en:Dry durum wheat pasta,Espaguetis de trigo duro",1366031963,1745831232,a,1.0,2.0,3.5,0.01,13.0,71.0,"Krupica durum pšenice, voda. Može sadržati zrna soje u tragovima. Može sadržavati jaja u tragovima ako je proizvedeno u tvornici.",[],0.0,[],A,5.0,Europe,2013,2.0
5411188119098,Natur mit Kokosnuss,Alpro,"Andorra,Áustria,Bélgica,Finlândia,França,Alemanha,Itália,Portugal,Espanha,Suíça,Reino Unido",it,"Alimentos e bebidas à base de plantas,Alimentos Fermentados,en:Dairy substitutes,Sobremesas,Sobremesas não lácteas,Alimentos fermentados não lácteos,Iogurtes não lácteos,Iogurtes de soja",1425250918,1745956923,a,4.0,2.8,2.2,0.22,3.9,2.4,"_Sojabasis_ (Wasser, geschälte _Sojabohnen_ (10,4%)], Kokosmilch (4,3%) (Kokosceme, Wasser), Zucker, Tricalciumcitrat, Säureregulatoren (Natriumcitrate, Citronensäure), Stabilisator (Pektine), natürliches Aroma, Meersalz, Antioxidationsmitel (stark tocopherol-tatige Extract, Fettsäureester der Ascorbinsäure), Vitamine (B12, D2), Joghurtkulturen (Str,thermophilus, L, bulgaricus).","['en:e304', 'en:e330', 'en:e331', 'en:e440']",4.0,"['en:e304', 'en:e330', 'en:e331', 'en:e440']",A,5.0,Europe,2015,21.0
5411188115366,Oat,Alpro,"Bélgica,República Checa,França,Alemanha,Hungria,Itália,Reino Unido",it,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Cereal-based drinks, Unsweetened beverages, Oat-based drinks",1421682904,1745588705,c,4.0,1.5,3.3,0.09,0.3,7.2,"_Oat_ base (96.6%) (Water, _Oat_ (9.8%)), Soluble corn fibre, Sunflower oil, Calcium (Tri-calcium phosphate), Sea salt, Stabiliser (Gellan gum), Vitamins B2, B12, D2.",['en:e418'],1.0,['en:e418'],C,3.0,Europe,2015,10.0
3159470000120,Corn Flakes,Kellogg's,"France,Italy,Luxembourg,Martinique,Belgium,Spain,Réunion,Mexico,Switzerland,Germany,United Kingdom",it,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Extruded cereals, Extruded flakes, Corn flakes",1338652921,1743141530,d,3.0,0.9,8.0,1.1,7.0,84.0,"corn, sugar, aroma of malt of barley, salt, vitamins and minerals : vitamin b3/pp, vitamin b6, vitamin b2, vitamin b1, vitamin b9, vitamin d, vitamin b12, iron,",[],0.0,[],D,2.0,Europe,2012,13.0
3017620421006,Pâte à tartiner Nutella noisettes et cacao - 750g,Ferrero,"Algérie,Belgique,France,Allemagne,Italie,Luxembourg,Maroc,Espagne,Suisse",it,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao",1459348999,1744087836,e,4.0,30.9,56.3,0.107,6.3,57.5,"Sucre, huile de palme, NOISETTES 13%, LAIT écrémé en poudre 8,7%, cacao maigre 7,4%, émulsifiants : lécithines [ SOJA ] vanilline. Sans gluten.","['en:e322', 'en:e322i']",2.0,"['en:e322', 'en:e322i']",E,1.0,Europe,2016,8.0
3046920010047,"Chocolat noir extra-fin, traditionnel.",Lindt,"Australia, France, Germany, Ireland, Italy, Netherlands, New Zealand, Spain, Switzerland, en:czech-republic",it,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolat noir en tablette extra dégustation à 70% de cacao minimum",1489830255,1742763321,e,3.0,46.0,17.0,0.02,10.0,24.0,"Pâte de cacao, beurre de cacao, sucre, cacao maigre, beurre laitier concentré.

Peut contenir des noisettes, des amandes et d'autres fruits à coque, du lait, du soja.",[],0.0,[],E,1.0,Europe,2017,8.0
5053990167807,Pringles Original,"Kellogg's, Pringles","Belgium, France, Germany, Italy, Spain, United Kingdom, en:austria",it,"Imbiss, Salzige Snacks, Vorspeisen, Chips und Pommes Frites, Chips",1648208266,1739542001,d,4.0,31.0,1.4,1.1,5.9,56.0,"Kartoffelpüreepulver, Sonnenblumenöl, Weizenmehl, Maismehl, Reismehl, Maltodextrin, Emulgator (E471), Salz, Farbstoff (Annatto Norbixin).","['en:e160b', 'en:e471']",2.0,"['en:e160b', 'en:e471']",D,2.0,Europe,2022,9.0
5010477348357,Country Crisp 4 noix,Jordans,"Belgique,France,Polynésie française,Guadeloupe,Italie,Suisse",it,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales aux fruits à coques,Pépites de céréales croustillantes,Pépites de céréales aux fruits à coques,Céréales pour petit déjeuner riches en fibres",1438328406,1745304533,c,4.0,20.0,18.0,0.03,11.0,58.0,"Céréales complètes (48%) (flocons d'_avoine_, farine d'_avoine_), sucre, noix (14%) (_noisettes_ grillées en morceaux et entières, _amandes_ effilées et entières, morceaux de _noix du Brésil_, éclats de _noix de pécan_), flocons d'_orge_, huile de tournesol, farine de riz, noix de coco séchée, arôme naturel.",[],0.0,[],C,3.0,Europe,2015,12.0
7613035530799,NESQUIK Moins de Sucres,"Nestlé, Nesquik","Belgium,France,Hungary,Italy,Spain,Switzerland",it,"boissons-et-préparations-de-boissons, boissons-instantanées, cacao-et-dérivés, fr:cacaos-en-poudre, fr:cacaos-et-chocolats-en-poudre, cacaos-en-poudre, cacaos-et-chocolats-en-poudre, fr:chocolats-en-poudre, préparations-pour-boissons",1468476332,1742431950,c,4.0,,,,,,"low-fat cocoa powder (28%), soluble corn fibre, sugars, oat flour**, emulsifier (soy lecithin), natural flavours, vitamins (c, d), cinnamon, **gluten free,","['en:e322', 'en:e322i']",1.0,"['en:e322', 'en:e322i']",C,3.0,Europe,2016,11.0
80761761,Kinder Bueno White,"Kinder,Ferrero","Belgique,Bulgarie,France,Allemagne,Hongrie,Italie,Maroc,Pologne,Roumanie,Serbie,Espagne,Suisse,Thaïlande,Royaume-Uni",it,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Cacao et dérivés,Confiseries,Biscuits,Confiseries chocolatées,Barres,Bonbons de chocolat,Barres chocolatées,Bonbons de chocolat fourrés aux gaufrettes",1402050364,1746528234,e,4.0,35.9,43.9,0.33,8.5,53.0,"white chocolate (cocoa butter, sugar, skimmed milk powder, concentrated butter, emulsifier: lecithins (soy), vanillin), sugar, palm oil, wheat flour, skimmed milk powder, whole milk powder, hazelnuts, whey powder, starch, fat reduced cocoa, sunflower oil, milk proteins, emulsifier: lecithins (soy), raising agents (ammonium hydrogen carbonate, sodium hydrogen carbonate), flavourings, salt","['en:e322', 'en:e500', 'en:e500ii', 'en:e503', 'en:e503ii']",3.0,"['en:e322', 'en:e500', 'en:e500ii', 'en:e503', 'en:e503ii']",E,1.0,Europe,2014,22.0
3033710065967,NESQUIK Cacao,"Nestlé, Nesquik","Algérie,Belgique,France,Guyane,Polynésie française,Allemagne,Guadeloupe,Italie,Luxembourg,Martinique,Nouvelle-Calédonie,La Réunion,Espagne,Suisse",it,"Boissons et préparations de boissons, Boissons, Cacao et dérivés, Préparations pour boissons, Cacaos et chocolats en poudre, Boissons instantanées, Cacaos en poudre, Chocolats en poudre, Poudre maltée cacaotée",1337960387,1740653001,d,4.0,3.6,75.1,0.41,5.1,78.9,"Sucre, cacao maigre en poudre 23%*, émulsifiant : lécithine de SOJA, sel, vitamines : C, D, arôme naturel, cannelle. *Bilan massique certifié Rainforest Alliance www.ra.org/fr","['en:e322', 'en:e322i']",1.0,"['en:e322', 'en:e322i']",D,2.0,Europe,2012,8.0
4056489028109,Shot de gingembre bio,Solevita,"Белгия,Франция,Германия,Унгария,Италия,Мароко,Испания,Швейцария,Обединено кралство Великобритания и Северна Ирландия,България",it,"en:Beverages and beverages preparations, Растителни храни и напитки, Напитки, Растителни храни, Растителни напитки, Плодови напитки, Сок и нектар, Плодови сокове, Безалкохолни напитки",1563800110,1742838420,c,1.0,0.5,7.6,0.01,0.5,7.9,"Jus de pomme* 65%, jus de gingembre* 25%, jus de citron* 10%, antioxydant (acide ascorbique)",['en:e300'],1.0,['en:e300'],C,3.0,Europe,2019,4.0
